source_domain,source,source_id,target_domain,target,target_id,relationship,code
Technology,Distribution Network,distribution-network,Strategy,Resource,resource,Realization,R
Technology,Distribution Network,distribution-network,Strategy,Resource,resource,Association,O
Technology,Distribution Network,distribution-network,Strategy,Value Stream,value-stream,Association,O
Technology,Distribution Network,distribution-network,Business,Business Actor,business-actor,Composition,C
Technology,Distribution Network,distribution-network,Business,Business Actor,business-actor,Aggregation,G
Technology,Distribution Network,distribution-network,Business,Business Actor,business-actor,Association,O
Technology,Distribution Network,distribution-network,Business,Business Interface,business-interface,Association,O
Technology,Distribution Network,distribution-network,Business,Business Object,business-object,Association,O
Technology,Distribution Network,distribution-network,Business,Product,product,Association,O
Technology,Distribution Network,distribution-network,Application,Application Component,application-component,Association,O
Technology,Distribution Network,distribution-network,Application,Application Interface,application-interface,Association,O
Technology,Distribution Network,distribution-network,Application,Data Object,data-object,Association,O
Technology,Distribution Network,distribution-network,Technology,Artifact,artifact,Association,O
Technology,Distribution Network,distribution-network,Technology,Communication Network,communication-network,Association,O
Technology,Distribution Network,distribution-network,Technology,Device,device,Association,O
Technology,Distribution Network,distribution-network,Technology,Distribution Network,distribution-network,Composition,C
Technology,Distribution Network,distribution-network,Technology,Distribution Network,distribution-network,Aggregation,G
Technology,Distribution Network,distribution-network,Technology,Distribution Network,distribution-network,Association,O
Technology,Distribution Network,distribution-network,Technology,Distribution Network,distribution-network,Specialization,S
Technology,Distribution Network,distribution-network,Technology,Equipment,equipment,Association,O
Technology,Distribution Network,distribution-network,Technology,Facility,facility,Association,O
Technology,Distribution Network,distribution-network,Technology,Material,material,Association,O
Technology,Distribution Network,distribution-network,Technology,Node,technology-node,Association,O
Technology,Distribution Network,distribution-network,Technology,System Software,system-software,Association,O
Technology,Distribution Network,distribution-network,Technology,Technology Interface,technology-interface,Association,O
Technology,Distribution Network,distribution-network,Implementation & Migration,Deliverable,deliverable,Association,O
Technology,Distribution Network,distribution-network,Implementation & Migration,Plateau,plateau,Association,O
Technology,Distribution Network,distribution-network,Implementation & Migration,Work Package,work-package,Association,O
Technology,Equipment,equipment,Common,Collaboration,collaboration,Association,O
Technology,Equipment,equipment,Common,Event,event,Association,O
Technology,Equipment,equipment,Common,Function,function,Association,O
Technology,Equipment,equipment,Common,Grouping,grouping,Composition,C
Technology,Equipment,equipment,Common,Grouping,grouping,Aggregation,G
Technology,Equipment,equipment,Common,Grouping,grouping,Assignment,I
Technology,Equipment,equipment,Common,Grouping,grouping,Realization,R
Technology,Equipment,equipment,Common,Grouping,grouping,Serving,V
Technology,Equipment,equipment,Common,Grouping,grouping,Access,A
Technology,Equipment,equipment,Common,Grouping,grouping,Influence,N
Technology,Equipment,equipment,Common,Grouping,grouping,Association,O
Technology,Equipment,equipment,Common,Grouping,grouping,Specialization,S
Technology,Equipment,equipment,Common,Grouping,grouping,Flow,F
Technology,Equipment,equipment,Common,Grouping,grouping,Triggering,T
Technology,Equipment,equipment,Common,Location,location,Association,O
Technology,Equipment,equipment,Common,Path,path,Realization,R
Technology,Equipment,equipment,Common,Path,path,Association,O
Technology,Equipment,equipment,Common,Process,process,Association,O
Technology,Equipment,equipment,Common,Role,role,Assignment,I
Technology,Equipment,equipment,Common,Role,role,Association,O
Technology,Equipment,equipment,Common,Service,service,Association,O
Technology,Equipment,equipment,Motivation,Assessment,assessment,Association,O
Technology,Equipment,equipment,Motivation,Driver,driver,Association,O
Technology,Equipment,equipment,Motivation,Goal,goal,Association,O
Technology,Equipment,equipment,Motivation,Meaning,meaning,Association,O
Technology,Equipment,equipment,Motivation,Outcome,outcome,Association,O
Technology,Equipment,equipment,Motivation,Principle,principle,Association,O
Technology,Equipment,equipment,Motivation,Requirement,requirement,Realization,R
Technology,Equipment,equipment,Motivation,Requirement,requirement,Influence,N
Technology,Equipment,equipment,Motivation,Requirement,requirement,Association,O
Technology,Equipment,equipment,Motivation,Stakeholder,stakeholder,Association,O
Technology,Equipment,equipment,Motivation,Value,value,Association,O
Technology,Equipment,equipment,Strategy,Capability,capability,Association,O
Technology,Equipment,equipment,Strategy,Course of Action,course-of-action,Association,O
Technology,Equipment,equipment,Strategy,Resource,resource,Realization,R
Technology,Equipment,equipment,Strategy,Resource,resource,Association,O
Technology,Equipment,equipment,Strategy,Value Stream,value-stream,Association,O
Technology,Equipment,equipment,Business,Business Actor,business-actor,Association,O
Technology,Equipment,equipment,Business,Business Interface,business-interface,Association,O
Technology,Equipment,equipment,Business,Business Object,business-object,Association,O
Technology,Equipment,equipment,Business,Product,product,Association,O
Technology,Equipment,equipment,Application,Application Component,application-component,Serving,V
Technology,Equipment,equipment,Application,Application Component,application-component,Association,O
Technology,Equipment,equipment,Application,Application Interface,application-interface,Serving,V
Technology,Equipment,equipment,Application,Application Interface,application-interface,Association,O
Technology,Equipment,equipment,Application,Data Object,data-object,Association,O
Technology,Equipment,equipment,Technology,Artifact,artifact,Assignment,I
Technology,Equipment,equipment,Technology,Artifact,artifact,Association,O
Technology,Equipment,equipment,Technology,Communication Network,communication-network,Association,O
Technology,Equipment,equipment,Technology,Device,device,Composition,C
Technology,Equipment,equipment,Technology,Device,device,Aggregation,G
Technology,Equipment,equipment,Technology,Device,device,Association,O
Technology,Equipment,equipment,Technology,Distribution Network,distribution-network,Association,O
Technology,Equipment,equipment,Technology,Equipment,equipment,Composition,C
Technology,Equipment,equipment,Technology,Equipment,equipment,Aggregation,G
Technology,Equipment,equipment,Technology,Equipment,equipment,Association,O
Technology,Equipment,equipment,Technology,Equipment,equipment,Specialization,S
Technology,Equipment,equipment,Technology,Facility,facility,Association,O
Technology,Equipment,equipment,Technology,Material,material,Association,O
Technology,Equipment,equipment,Technology,Node,technology-node,Association,O
Technology,Equipment,equipment,Technology,System Software,system-software,Association,O
Technology,Equipment,equipment,Technology,Technology Interface,technology-interface,Composition,C
Technology,Equipment,equipment,Technology,Technology Interface,technology-interface,Aggregation,G
Technology,Equipment,equipment,Technology,Technology Interface,technology-interface,Association,O
Technology,Equipment,equipment,Implementation & Migration,Deliverable,deliverable,Association,O
Technology,Equipment,equipment,Implementation & Migration,Plateau,plateau,Association,O
Technology,Equipment,equipment,Implementation & Migration,Work Package,work-package,Association,O
Technology,Facility,facility,Common,Collaboration,collaboration,Association,O
Technology,Facility,facility,Common,Event,event,Association,O
Technology,Facility,facility,Common,Function,function,Association,O
Technology,Facility,facility,Common,Grouping,grouping,Composition,C
Technology,Facility,facility,Common,Grouping,grouping,Aggregation,G
Technology,Facility,facility,Common,Grouping,grouping,Assignment,I
Technology,Facility,facility,Common,Grouping,grouping,Realization,R
Technology,Facility,facility,Common,Grouping,grouping,Serving,V
Technology,Facility,facility,Common,Grouping,grouping,Access,A
Technology,Facility,facility,Common,Grouping,grouping,Influence,N
Technology,Facility,facility,Common,Grouping,grouping,Association,O
Technology,Facility,facility,Common,Grouping,grouping,Specialization,S
Technology,Facility,facility,Common,Grouping,grouping,Flow,F
Technology,Facility,facility,Common,Grouping,grouping,Triggering,T
Technology,Facility,facility,Common,Location,location,Association,O
Technology,Facility,facility,Common,Path,path,Realization,R
Technology,Facility,facility,Common,Path,path,Association,O
Technology,Facility,facility,Common,Process,process,Association,O
Technology,Facility,facility,Common,Role,role,Assignment,I
Technology,Facility,facility,Common,Role,role,Association,O
Technology,Facility,facility,Common,Service,service,Association,O
Technology,Facility,facility,Motivation,Assessment,assessment,Association,O
Technology,Facility,facility,Motivation,Driver,driver,Association,O
Technology,Facility,facility,Motivation,Goal,goal,Association,O
Technology,Facility,facility,Motivation,Meaning,meaning,Association,O
Technology,Facility,facility,Motivation,Outcome,outcome,Association,O
Technology,Facility,facility,Motivation,Principle,principle,Association,O
Technology,Facility,facility,Motivation,Requirement,requirement,Realization,R
Technology,Facility,facility,Motivation,Requirement,requirement,Influence,N
Technology,Facility,facility,Motivation,Requirement,requirement,Association,O
Technology,Facility,facility,Motivation,Stakeholder,stakeholder,Association,O
Technology,Facility,facility,Motivation,Value,value,Association,O
Technology,Facility,facility,Strategy,Capability,capability,Association,O
Technology,Facility,facility,Strategy,Course of Action,course-of-action,Association,O
Technology,Facility,facility,Strategy,Resource,resource,Realization,R
Technology,Facility,facility,Strategy,Resource,resource,Association,O
Technology,Facility,facility,Strategy,Value Stream,value-stream,Association,O
Technology,Facility,facility,Business,Business Actor,business-actor,Assignment,I
Technology,Facility,facility,Business,Business Actor,business-actor,Association,O
Technology,Facility,facility,Business,Business Interface,business-interface,Association,O
Technology,Facility,facility,Business,Business Object,business-object,Association,O
Technology,Facility,facility,Business,Product,product,Association,O
Technology,Facility,facility,Application,Application Component,application-component,Serving,V
Technology,Facility,facility,Application,Application Component,application-component,Association,O
Technology,Facility,facility,Application,Application Interface,application-interface,Serving,V
Technology,Facility,facility,Application,Application Interface,application-interface,Association,O
Technology,Facility,facility,Application,Data Object,data-object,Association,O
Technology,Facility,facility,Technology,Artifact,artifact,Assignment,I
Technology,Facility,facility,Technology,Artifact,artifact,Association,O
Technology,Facility,facility,Technology,Communication Network,communication-network,Association,O
Technology,Facility,facility,Technology,Device,device,Association,O
Technology,Facility,facility,Technology,Distribution Network,distribution-network,Association,O
Technology,Facility,facility,Technology,Equipment,equipment,Association,O
Technology,Facility,facility,Technology,Facility,facility,Composition,C
Technology,Facility,facility,Technology,Facility,facility,Aggregation,G
Technology,Facility,facility,Technology,Facility,facility,Association,O
Technology,Facility,facility,Technology,Facility,facility,Specialization,S
Technology,Facility,facility,Technology,Material,material,Association,O
Technology,Facility,facility,Technology,Node,technology-node,Composition,C
Technology,Facility,facility,Technology,Node,technology-node,Aggregation,G
Technology,Facility,facility,Technology,Node,technology-node,Assignment,I
Technology,Facility,facility,Technology,Node,technology-node,Association,O
Technology,Facility,facility,Technology,System Software,system-software,Association,O
Technology,Facility,facility,Technology,Technology Interface,technology-interface,Composition,C
Technology,Facility,facility,Technology,Technology Interface,technology-interface,Aggregation,G
Technology,Facility,facility,Technology,Technology Interface,technology-interface,Association,O
Technology,Facility,facility,Implementation & Migration,Deliverable,deliverable,Association,O
Technology,Facility,facility,Implementation & Migration,Plateau,plateau,Association,O
Technology,Facility,facility,Implementation & Migration,Work Package,work-package,Association,O
Technology,Material,material,Common,Collaboration,collaboration,Association,O
Technology,Material,material,Common,Event,event,Association,O
Technology,Material,material,Common,Function,function,Association,O
Technology,Material,material,Common,Grouping,grouping,Composition,C
Technology,Material,material,Common,Grouping,grouping,Aggregation,G
Technology,Material,material,Common,Grouping,grouping,Assignment,I
Technology,Material,material,Common,Grouping,grouping,Realization,R
Technology,Material,material,Common,Grouping,grouping,Serving,V
Technology,Material,material,Common,Grouping,grouping,Access,A
Technology,Material,material,Common,Grouping,grouping,Influence,N
Technology,Material,material,Common,Grouping,grouping,Association,O
Technology,Material,material,Common,Grouping,grouping,Specialization,S
Technology,Material,material,Common,Grouping,grouping,Flow,F
Technology,Material,material,Common,Grouping,grouping,Triggering,T
Technology,Material,material,Common,Location,location,Association,O
Technology,Material,material,Common,Path,path,Association,O
Technology,Material,material,Common,Process,process,Association,O
Technology,Material,material,Common,Role,role,Association,O
Technology,Material,material,Common,Service,service,Association,O
Technology,Material,material,Motivation,Assessment,assessment,Association,O
Technology,Material,material,Motivation,Driver,driver,Association,O
Technology,Material,material,Motivation,Goal,goal,Association,O
Technology,Material,material,Motivation,Meaning,meaning,Association,O
Technology,Material,material,Motivation,Outcome,outcome,Association,O
Technology,Material,material,Motivation,Principle,principle,Association,O
Technology,Material,material,Motivation,Requirement,requirement,Association,O
Technology,Material,material,Motivation,Stakeholder,stakeholder,Association,O
Technology,Material,material,Motivation,Value,value,Association,O
Technology,Material,material,Strategy,Capability,capability,Association,O
Technology,Material,material,Strategy,Course of Action,course-of-action,Association,O
Technology,Material,material,Strategy,Resource,resource,Association,O
Technology,Material,material,Strategy,Value Stream,value-stream,Association,O
Technology,Material,material,Business,Business Actor,business-actor,Association,O
Technology,Material,material,Business,Business Interface,business-interface,Association,O
Technology,Material,material,Business,Business Object,business-object,Realization,R
Technology,Material,material,Business,Business Object,business-object,Association,O
Technology,Material,material,Business,Business Object,business-object,Specialization,S
Technology,Material,material,Business,Product,product,Association,O
Technology,Material,material,Application,Application Component,application-component,Association,O
Technology,Material,material,Application,Application Interface,application-interface,Association,O
Technology,Material,material,Application,Data Object,data-object,Association,O
Technology,Material,material,Application,Data Object,data-object,Specialization,S
Technology,Material,material,Technology,Artifact,artifact,Association,O
Technology,Material,material,Technology,Communication Network,communication-network,Association,O
Technology,Material,material,Technology,Device,device,Association,O
Technology,Material,material,Technology,Distribution Network,distribution-network,Association,O
Technology,Material,material,Technology,Equipment,equipment,Association,O
Technology,Material,material,Technology,Facility,facility,Association,O
Technology,Material,material,Technology,Material,material,Composition,C
Technology,Material,material,Technology,Material,material,Aggregation,G
Technology,Material,material,Technology,Material,material,Association,O
Technology,Material,material,Technology,Material,material,Specialization,S
Technology,Material,material,Technology,Node,technology-node,Association,O
Technology,Material,material,Technology,System Software,system-software,Association,O
Technology,Material,material,Technology,Technology Interface,technology-interface,Association,O
Technology,Material,material,Implementation & Migration,Deliverable,deliverable,Association,O
Technology,Material,material,Implementation & Migration,Plateau,plateau,Association,O
Technology,Material,material,Implementation & Migration,Work Package,work-package,Association,O
Technology,Node,technology-node,Common,Collaboration,collaboration,Association,O
Technology,Node,technology-node,Common,Event,event,Association,O
Technology,Node,technology-node,Common,Function,function,Association,O
Technology,Node,technology-node,Common,Grouping,grouping,Composition,C
Technology,Node,technology-node,Common,Grouping,grouping,Aggregation,G
Technology,Node,technology-node,Common,Grouping,grouping,Assignment,I
Technology,Node,technology-node,Common,Grouping,grouping,Realization,R
Technology,Node,technology-node,Common,Grouping,grouping,Serving,V
Technology,Node,technology-node,Common,Grouping,grouping,Access,A
Technology,Node,technology-node,Common,Grouping,grouping,Influence,N
Technology,Node,technology-node,Common,Grouping,grouping,Association,O
Technology,Node,technology-node,Common,Grouping,grouping,Specialization,S
Technology,Node,technology-node,Common,Grouping,grouping,Flow,F
Technology,Node,technology-node,Common,Grouping,grouping,Triggering,T
Technology,Node,technology-node,Common,Location,location,Association,O
Technology,Node,technology-node,Common,Path,path,Realization,R
Technology,Node,technology-node,Common,Path,path,Association,O
Technology,Node,technology-node,Common,Process,process,Association,O
Technology,Node,technology-node,Common,Role,role,Assignment,I
Technology,Node,technology-node,Common,Role,role,Association,O
Technology,Node,technology-node,Common,Service,service,Association,O
Technology,Node,technology-node,Motivation,Assessment,assessment,Association,O
Technology,Node,technology-node,Motivation,Driver,driver,Association,O
Technology,Node,technology-node,Motivation,Goal,goal,Association,O
Technology,Node,technology-node,Motivation,Meaning,meaning,Association,O
Technology,Node,technology-node,Motivation,Outcome,outcome,Association,O
Technology,Node,technology-node,Motivation,Principle,principle,Association,O
Technology,Node,technology-node,Motivation,Requirement,requirement,Realization,R
Technology,Node,technology-node,Motivation,Requirement,requirement,Influence,N
Technology,Node,technology-node,Motivation,Requirement,requirement,Association,O
Technology,Node,technology-node,Motivation,Stakeholder,stakeholder,Association,O
Technology,Node,technology-node,Motivation,Value,value,Association,O
Technology,Node,technology-node,Strategy,Capability,capability,Association,O
Technology,Node,technology-node,Strategy,Course of Action,course-of-action,Association,O
Technology,Node,technology-node,Strategy,Resource,resource,Realization,R
Technology,Node,technology-node,Strategy,Resource,resource,Association,O
Technology,Node,technology-node,Strategy,Value Stream,value-stream,Association,O
Technology,Node,technology-node,Business,Business Actor,business-actor,Association,O
Technology,Node,technology-node,Business,Business Interface,business-interface,Association,O
Technology,Node,technology-node,Business,Business Object,business-object,Association,O
Technology,Node,technology-node,Business,Product,product,Association,O
Technology,Node,technology-node,Application,Application Component,application-component,Serving,V
Technology,Node,technology-node,Application,Application Component,application-component,Association,O
Technology,Node,technology-node,Application,Application Interface,application-interface,Serving,V
Technology,Node,technology-node,Application,Application Interface,application-interface,Association,O
Technology,Node,technology-node,Application,Data Object,data-object,Association,O
Technology,Node,technology-node,Technology,Artifact,artifact,Aggregation,G
Technology,Node,technology-node,Technology,Artifact,artifact,Assignment,I
Technology,Node,technology-node,Technology,Artifact,artifact,Association,O
Technology,Node,technology-node,Technology,Communication Network,communication-network,Association,O
Technology,Node,technology-node,Technology,Device,device,Composition,C
Technology,Node,technology-node,Technology,Device,device,Aggregation,G
Technology,Node,technology-node,Technology,Device,device,Association,O
Technology,Node,technology-node,Technology,Distribution Network,distribution-network,Association,O
Technology,Node,technology-node,Technology,Equipment,equipment,Composition,C
Technology,Node,technology-node,Technology,Equipment,equipment,Aggregation,G
Technology,Node,technology-node,Technology,Equipment,equipment,Association,O
Technology,Node,technology-node,Technology,Facility,facility,Composition,C
Technology,Node,technology-node,Technology,Facility,facility,Aggregation,G
Technology,Node,technology-node,Technology,Facility,facility,Association,O
Technology,Node,technology-node,Technology,Material,material,Association,O
Technology,Node,technology-node,Technology,Node,technology-node,Composition,C
Technology,Node,technology-node,Technology,Node,technology-node,Aggregation,G
Technology,Node,technology-node,Technology,Node,technology-node,Association,O
Technology,Node,technology-node,Technology,Node,technology-node,Specialization,S
Technology,Node,technology-node,Technology,System Software,system-software,Composition,C
Technology,Node,technology-node,Technology,System Software,system-software,Aggregation,G
Technology,Node,technology-node,Technology,System Software,system-software,Association,O
Technology,Node,technology-node,Technology,Technology Interface,technology-interface,Composition,C
Technology,Node,technology-node,Technology,Technology Interface,technology-interface,Aggregation,G
Technology,Node,technology-node,Technology,Technology Interface,technology-interface,Association,O
Technology,Node,technology-node,Implementation & Migration,Deliverable,deliverable,Association,O
Technology,Node,technology-node,Implementation & Migration,Plateau,plateau,Association,O
Technology,Node,technology-node,Implementation & Migration,Work Package,work-package,Association,O
Technology,System Software,system-software,Common,Collaboration,collaboration,Association,O
Technology,System Software,system-software,Common,Event,event,Association,O
Technology,System Software,system-software,Common,Function,function,Association,O
Technology,System Software,system-software,Common,Grouping,grouping,Composition,C
Technology,System Software,system-software,Common,Grouping,grouping,Aggregation,G
Technology,System Software,system-software,Common,Grouping,grouping,Assignment,I
Technology,System Software,system-software,Common,Grouping,grouping,Realization,R
Technology,System Software,system-software,Common,Grouping,grouping,Serving,V
Technology,System Software,system-software,Common,Grouping,grouping,Access,A
Technology,System Software,system-software,Common,Grouping,grouping,Influence,N
Technology,System Software,system-software,Common,Grouping,grouping,Association,O
Technology,System Software,system-software,Common,Grouping,grouping,Specialization,S
Technology,System Software,system-software,Common,Grouping,grouping,Flow,F
Technology,System Software,system-software,Common,Grouping,grouping,Triggering,T
Technology,System Software,system-software,Common,Location,location,Association,O
Technology,System Software,system-software,Common,Path,path,Realization,R
Technology,System Software,system-software,Common,Path,path,Association,O
Technology,System Software,system-software,Common,Process,process,Association,O
Technology,System Software,system-software,Common,Role,role,Assignment,I
Technology,System Software,system-software,Common,Role,role,Association,O
Technology,System Software,system-software,Common,Service,service,Association,O
Technology,System Software,system-software,Motivation,Assessment,assessment,Association,O
Technology,System Software,system-software,Motivation,Driver,driver,Association,O
Technology,System Software,system-software,Motivation,Goal,goal,Association,O
Technology,System Software,system-software,Motivation,Meaning,meaning,Association,O
Technology,System Software,system-software,Motivation,Outcome,outcome,Association,O
Technology,System Software,system-software,Motivation,Principle,principle,Association,O
Technology,System Software,system-software,Motivation,Requirement,requirement,Realization,R
Technology,System Software,system-software,Motivation,Requirement,requirement,Influence,N
Technology,System Software,system-software,Motivation,Requirement,requirement,Association,O
Technology,System Software,system-software,Motivation,Stakeholder,stakeholder,Association,O
Technology,System Software,system-software,Motivation,Value,value,Association,O
Technology,System Software,system-software,Strategy,Capability,capability,Association,O
Technology,System Software,system-software,Strategy,Course of Action,course-of-action,Association,O
Technology,System Software,system-software,Strategy,Resource,resource,Realization,R
Technology,System Software,system-software,Strategy,Resource,resource,Association,O
Technology,System Software,system-software,Strategy,Value Stream,value-stream,Association,O
Technology,System Software,system-software,Business,Business Actor,business-actor,Association,O
Technology,System Software,system-software,Business,Business Interface,business-interface,Association,O
Technology,System Software,system-software,Business,Business Object,business-object,Association,O
Technology,System Software,system-software,Business,Product,product,Association,O
Technology,System Software,system-software,Application,Application Component,application-component,Serving,V
Technology,System Software,system-software,Application,Application Component,application-component,Association,O
Technology,System Software,system-software,Application,Application Interface,application-interface,Serving,V
Technology,System Software,system-software,Application,Application Interface,application-interface,Association,O
Technology,System Software,system-software,Application,Data Object,data-object,Association,O
Technology,System Software,system-software,Technology,Artifact,artifact,Assignment,I
Technology,System Software,system-software,Technology,Artifact,artifact,Association,O
Technology,System Software,system-software,Technology,Communication Network,communication-network,Association,O
Technology,System Software,system-software,Technology,Device,device,Association,O
Technology,System Software,system-software,Technology,Distribution Network,distribution-network,Association,O
Technology,System Software,system-software,Technology,Equipment,equipment,Association,O
Technology,System Software,system-software,Technology,Facility,facility,Association,O
Technology,System Software,system-software,Technology,Material,material,Association,O
Technology,System Software,system-software,Technology,Node,technology-node,Association,O
Technology,System Software,system-software,Technology,System Software,system-software,Composition,C
Technology,System Software,system-software,Technology,System Software,system-software,Aggregation,G
Technology,System Software,system-software,Technology,System Software,system-software,Assignment,I
Technology,System Software,system-software,Technology,System Software,system-software,Association,O
Technology,System Software,system-software,Technology,System Software,system-software,Specialization,S
Technology,System Software,system-software,Technology,Technology Interface,technology-interface,Composition,C
Technology,System Software,system-software,Technology,Technology Interface,technology-interface,Aggregation,G
Technology,System Software,system-software,Technology,Technology Interface,technology-interface,Association,O
Technology,System Software,system-software,Implementation & Migration,Deliverable,deliverable,Association,O
Technology,System Software,system-software,Implementation & Migration,Plateau,plateau,Association,O
Technology,System Software,system-software,Implementation & Migration,Work Package,work-package,Association,O
Technology,Technology Interface,technology-interface,Common,Collaboration,collaboration,Association,O
Technology,Technology Interface,technology-interface,Common,Event,event,Association,O
Technology,Technology Interface,technology-interface,Common,Function,function,Association,O
Technology,Technology Interface,technology-interface,Common,Grouping,grouping,Composition,C
Technology,Technology Interface,technology-interface,Common,Grouping,grouping,Aggregation,G
Technology,Technology Interface,technology-interface,Common,Grouping,grouping,Assignment,I
Technology,Technology Interface,technology-interface,Common,Grouping,grouping,Realization,R
Technology,Technology Interface,technology-interface,Common,Grouping,grouping,Serving,V
Technology,Technology Interface,technology-interface,Common,Grouping,grouping,Access,A
Technology,Technology Interface,technology-interface,Common,Grouping,grouping,Influence,N
Technology,Technology Interface,technology-interface,Common,Grouping,grouping,Association,O
Technology,Technology Interface,technology-interface,Common,Grouping,grouping,Specialization,S
Technology,Technology Interface,technology-interface,Common,Grouping,grouping,Flow,F
Technology,Technology Interface,technology-interface,Common,Grouping,grouping,Triggering,T
Technology,Technology Interface,technology-interface,Common,Location,location,Association,O
Technology,Technology Interface,technology-interface,Common,Path,path,Realization,R
Technology,Technology Interface,technology-interface,Common,Path,path,Association,O
Technology,Technology Interface,technology-interface,Common,Process,process,Association,O
Technology,Technology Interface,technology-interface,Common,Role,role,Assignment,I
Technology,Technology Interface,technology-interface,Common,Role,role,Association,O
Technology,Technology Interface,technology-interface,Common,Service,service,Assignment,I
Technology,Technology Interface,technology-interface,Common,Service,service,Association,O
Technology,Technology Interface,technology-interface,Motivation,Assessment,assessment,Association,O
Technology,Technology Interface,technology-interface,Motivation,Driver,driver,Association,O
Technology,Technology Interface,technology-interface,Motivation,Goal,goal,Association,O
Technology,Technology Interface,technology-interface,Motivation,Meaning,meaning,Association,O
Technology,Technology Interface,technology-interface,Motivation,Outcome,outcome,Association,O
Technology,Technology Interface,technology-interface,Motivation,Principle,principle,Association,O
Technology,Technology Interface,technology-interface,Motivation,Requirement,requirement,Realization,R
Technology,Technology Interface,technology-interface,Motivation,Requirement,requirement,Influence,N
Technology,Technology Interface,technology-interface,Motivation,Requirement,requirement,Association,O
Technology,Technology Interface,technology-interface,Motivation,Stakeholder,stakeholder,Association,O
Technology,Technology Interface,technology-interface,Motivation,Value,value,Association,O
Technology,Technology Interface,technology-interface,Strategy,Capability,capability,Association,O
Technology,Technology Interface,technology-interface,Strategy,Course of Action,course-of-action,Association,O
Technology,Technology Interface,technology-interface,Strategy,Resource,resource,Realization,R
Technology,Technology Interface,technology-interface,Strategy,Resource,resource,Association,O
Technology,Technology Interface,technology-interface,Strategy,Value Stream,value-stream,Association,O
Technology,Technology Interface,technology-interface,Business,Business Actor,business-actor,Association,O
Technology,Technology Interface,technology-interface,Business,Business Interface,business-interface,Association,O
Technology,Technology Interface,technology-interface,Business,Business Object,business-object,Association,O
Technology,Technology Interface,technology-interface,Business,Product,product,Association,O
Technology,Technology Interface,technology-interface,Application,Application Component,application-component,Association,O
Technology,Technology Interface,technology-interface,Application,Application Interface,application-interface,Realization,R
Technology,Technology Interface,technology-interface,Application,Application Interface,application-interface,Association,O
Technology,Technology Interface,technology-interface,Application,Data Object,data-object,Association,O
Technology,Technology Interface,technology-interface,Technology,Artifact,artifact,Association,O
Technology,Technology Interface,technology-interface,Technology,Communication Network,communication-network,Association,O
Technology,Technology Interface,technology-interface,Technology,Device,device,Association,O
Technology,Technology Interface,technology-interface,Technology,Distribution Network,distribution-network,Association,O
Technology,Technology Interface,technology-interface,Technology,Equipment,equipment,Association,O
Technology,Technology Interface,technology-interface,Technology,Facility,facility,Association,O
Technology,Technology Interface,technology-interface,Technology,Material,material,Association,O
Technology,Technology Interface,technology-interface,Technology,Node,technology-node,Association,O
Technology,Technology Interface,technology-interface,Technology,System Software,system-software,Association,O
Technology,Technology Interface,technology-interface,Technology,Technology Interface,technology-interface,Composition,C
Technology,Technology Interface,technology-interface,Technology,Technology Interface,technology-interface,Aggregation,G
Technology,Technology Interface,technology-interface,Technology,Technology Interface,technology-interface,Association,O
Technology,Technology Interface,technology-interface,Technology,Technology Interface,technology-interface,Specialization,S
Technology,Technology Interface,technology-interface,Implementation & Migration,Deliverable,deliverable,Association,O
Technology,Technology Interface,technology-interface,Implementation & Migration,Plateau,plateau,Association,O
Technology,Technology Interface,technology-interface,Implementation & Migration,Work Package,work-package,Association,O
Implementation & Migration,Deliverable,deliverable,Common,Collaboration,collaboration,Association,O
Implementation & Migration,Deliverable,deliverable,Common,Event,event,Realization,R
Implementation & Migration,Deliverable,deliverable,Common,Event,event,Association,O
Implementation & Migration,Deliverable,deliverable,Common,Function,function,Realization,R
Implementation & Migration,Deliverable,deliverable,Common,Function,function,Association,O
Implementation & Migration,Deliverable,deliverable,Common,Grouping,grouping,Composition,C
Implementation & Migration,Deliverable,deliverable,Common,Grouping,grouping,Aggregation,G
Implementation & Migration,Deliverable,deliverable,Common,Grouping,grouping,Assignment,I
Implementation & Migration,Deliverable,deliverable,Common,Grouping,grouping,Realization,R
Implementation & Migration,Deliverable,deliverable,Common,Grouping,grouping,Serving,V
Implementation & Migration,Deliverable,deliverable,Common,Grouping,grouping,Access,A
Implementation & Migration,Deliverable,deliverable,Common,Grouping,grouping,Influence,N
Implementation & Migration,Deliverable,deliverable,Common,Grouping,grouping,Association,O
Implementation & Migration,Deliverable,deliverable,Common,Grouping,grouping,Specialization,S
Implementation & Migration,Deliverable,deliverable,Common,Grouping,grouping,Flow,F
Implementation & Migration,Deliverable,deliverable,Common,Grouping,grouping,Triggering,T
Implementation & Migration,Deliverable,deliverable,Common,Location,location,Association,O
Implementation & Migration,Deliverable,deliverable,Common,Path,path,Realization,R
Implementation & Migration,Deliverable,deliverable,Common,Path,path,Association,O
Implementation & Migration,Deliverable,deliverable,Common,Process,process,Realization,R
Implementation & Migration,Deliverable,deliverable,Common,Process,process,Association,O
Implementation & Migration,Deliverable,deliverable,Common,Role,role,Realization,R
Implementation & Migration,Deliverable,deliverable,Common,Role,role,Association,O
Implementation & Migration,Deliverable,deliverable,Common,Service,service,Realization,R
Implementation & Migration,Deliverable,deliverable,Common,Service,service,Association,O
Implementation & Migration,Deliverable,deliverable,Motivation,Assessment,assessment,Association,O
